phase,model,config,n_max,prompt_idx,category,baseline_flag,predicted_per_second,predicted_n,prompt_n,prompt_ms,predicted_ms,draft_n,draft_n_accepted
main_sweep_nonthinking_greedy,moe,n1,1,4,code,0,112.2232,384,31,104.75,3421.751,205,178
main_sweep_nonthinking_greedy,moe,n1,1,5,code,0,115.8997,384,35,105.673,3313.211,199,184
main_sweep_nonthinking_greedy,moe,n1,1,6,code,0,117.922,384,30,104.896,3256.39,194,189
main_sweep_nonthinking_greedy,moe,n1,1,7,math,0,117.2109,384,59,177.906,3276.146,196,186
main_sweep_nonthinking_greedy,moe,n1,1,8,math,0,112.5372,384,50,126.027,3412.204,204,179
main_sweep_nonthinking_greedy,moe,n1,1,9,math,0,117.3055,384,42,116.245,3273.503,197,186
main_sweep_nonthinking_greedy,moe,n2,2,0,code,0,130.3894,384,32,279.94,2945.025,284,240
main_sweep_nonthinking_greedy,moe,n2,2,1,code,0,135.7061,384,37,137.54,2829.644,270,247
main_sweep_nonthinking_greedy,moe,n2,2,10,math,0,131.2184,384,45,121.908,2926.418,281,242
main_sweep_nonthinking_greedy,moe,n2,2,11,math,0,134.7311,384,43,118.913,2850.121,272,246
main_sweep_nonthinking_greedy,moe,n2,2,12,math,0,135.751,384,38,114.205,2828.709,272,246
main_sweep_nonthinking_greedy,moe,n2,2,13,math,0,135.763,384,43,119.701,2828.459,271,247
main_sweep_nonthinking_greedy,moe,n2,2,14,factual,0,119.8865,384,39,116.437,3203.029,311,227
main_sweep_nonthinking_greedy,moe,n2,2,15,factual,0,123.3547,384,31,106.378,3112.974,300,232
main_sweep_nonthinking_greedy,moe,n2,2,16,factual,0,118.2927,384,30,105.827,3246.186,316,225
main_sweep_nonthinking_greedy,moe,n2,2,17,factual,0,114.6022,384,34,107.385,3350.721,325,220
main_sweep_nonthinking_greedy,moe,n2,2,18,factual,0,118.1913,384,34,108.016,3248.969,314,225
main_sweep_nonthinking_greedy,moe,n2,2,19,factual,0,122.7719,384,36,109.399,3127.751,301,232
main_sweep_nonthinking_greedy,moe,n2,2,2,code,0,129.2056,384,33,106.223,2972.008,288,239
main_sweep_nonthinking_greedy,moe,n2,2,20,factual,0,110.8109,384,39,113.971,3465.364,337,213
main_sweep_nonthinking_greedy,moe,n2,2,21,howto,0,110.7456,384,37,113.55,3467.405,336,214
main_sweep_nonthinking_greedy,moe,n2,2,22,howto,0,123.0932,384,34,107.621,3119.587,303,231
main_sweep_nonthinking_greedy,moe,n2,2,23,howto,0,117.6781,384,31,105.73,3263.139,316,225
main_sweep_nonthinking_greedy,moe,n2,2,24,howto,0,119.3,384,31,105.645,3218.775,313,226
main_sweep_nonthinking_greedy,moe,n2,2,25,howto,0,114.6772,384,31,106.626,3348.531,325,220
main_sweep_nonthinking_greedy,moe,n2,2,26,howto,0,115.0901,384,33,106.75,3336.516,324,220
main_sweep_nonthinking_greedy,moe,n2,2,27,creative,0,92.4484,384,32,106.68,4153.668,410,178
main_sweep_nonthinking_greedy,moe,n2,2,28,creative,0,89.4216,384,29,104.092,4294.264,421,171
main_sweep_nonthinking_greedy,moe,n2,2,29,creative,0,101.0269,384,29,104.382,3800.966,374,196
main_sweep_nonthinking_greedy,moe,n2,2,3,code,0,129.0815,384,32,106.871,2974.864,285,240
main_sweep_nonthinking_greedy,moe,n2,2,30,creative,0,107.0305,384,30,105.857,3587.764,350,207
main_sweep_nonthinking_greedy,moe,n2,2,31,creative,0,102.3035,384,27,103.726,3753.539,366,200
main_sweep_nonthinking_greedy,moe,n2,2,32,creative,0,95.3249,384,31,107.023,4028.327,396,185
main_sweep_nonthinking_greedy,moe,n2,2,33,creative,0,96.4652,384,33,107.476,3980.712,387,188
main_sweep_nonthinking_greedy,moe,n2,2,34,analysis,0,105.1709,384,31,105.867,3651.201,355,204
main_sweep_nonthinking_greedy,moe,n2,2,35,analysis,0,108.2115,384,29,105.821,3548.606,347,209
main_sweep_nonthinking_greedy,moe,n2,2,36,analysis,0,105.228,384,33,106.712,3649.22,356,205
main_sweep_nonthinking_greedy,moe,n2,2,37,analysis,0,109.4764,384,27,100.391,3507.604,343,211
main_sweep_nonthinking_greedy,moe,n2,2,38,analysis,0,109.1331,384,32,106.509,3518.639,342,212
main_sweep_nonthinking_greedy,moe,n2,2,39,analysis,0,108.048,384,28,100.415,3553.977,346,209
main_sweep_nonthinking_greedy,moe,n2,2,4,code,0,125.2505,384,31,106.312,3065.855,297,234
main_sweep_nonthinking_greedy,moe,n2,2,5,code,0,131.4774,384,35,106.881,2920.653,280,242
main_sweep_nonthinking_greedy,moe,n2,2,6,code,0,140.3566,384,30,105.896,2735.888,264,251
main_sweep_nonthinking_greedy,moe,n2,2,7,math,0,132.7232,384,59,178.744,2893.24,278,244
main_sweep_nonthinking_greedy,moe,n2,2,8,math,0,122.4614,384,50,128.319,3135.683,303,231
main_sweep_nonthinking_greedy,moe,n2,2,9,math,0,134.369,384,42,117.764,2857.802,273,246
main_sweep_nonthinking_greedy,moe,n3,3,0,code,0,127.6296,384,32,281.337,3008.706,349,266
main_sweep_nonthinking_greedy,moe,n3,3,1,code,0,139.0418,384,37,139.232,2761.76,315,277
main_sweep_nonthinking_greedy,moe,n3,3,10,math,0,131.9736,384,45,122.223,2909.672,339,270
main_sweep_nonthinking_greedy,moe,n3,3,11,math,0,135.4331,384,43,119.439,2835.349,327,274
main_sweep_nonthinking_greedy,moe,n3,3,12,math,0,137.7687,384,38,114.253,2787.28,322,275
main_sweep_nonthinking_greedy,moe,n3,3,13,math,0,134.4407,384,43,120.488,2856.277,329,273
main_sweep_nonthinking_greedy,moe,n3,3,14,factual,0,109.2769,384,39,116.518,3514.01,412,245
main_sweep_nonthinking_greedy,moe,n3,3,15,factual,0,116.6088,384,31,107.065,3293.061,383,255
main_sweep_nonthinking_greedy,moe,n3,3,16,factual,0,110.3042,384,30,106.571,3481.282,409,246
main_sweep_nonthinking_greedy,moe,n3,3,17,factual,0,102.6787,384,34,108.152,3739.821,437,236
main_sweep_nonthinking_greedy,moe,n3,3,18,factual,0,111.4559,384,34,108.366,3445.31,404,248
main_sweep_nonthinking_greedy,moe,n3,3,19,factual,0,115.8501,384,36,110.215,3314.629,387,253
main_sweep_nonthinking_greedy,moe,n3,3,2,code,0,130.9929,384,33,107.393,2931.456,341,269
main_sweep_nonthinking_greedy,moe,n3,3,20,factual,0,106.1519,384,39,114.237,3617.456,423,241
main_sweep_nonthinking_greedy,moe,n3,3,21,howto,0,92.6359,384,37,113.919,4145.26,490,218
main_sweep_nonthinking_greedy,moe,n3,3,22,howto,0,111.5403,384,34,108.256,3442.701,402,249
main_sweep_nonthinking_greedy,moe,n3,3,23,howto,0,106.3982,384,31,106.033,3609.085,425,241
main_sweep_nonthinking_greedy,moe,n3,3,24,howto,0,112.7662,384,31,107.205,3405.275,399,250
main_sweep_nonthinking_greedy,moe,n3,3,25,howto,0,101.7288,384,31,106.743,3774.744,442,235
main_sweep_nonthinking_greedy,moe,n3,3,26,howto,0,104.9319,384,33,107.368,3659.516,432,239
main_sweep_nonthinking_greedy,moe,n3,3,27,creative,0,83.8176,384,32,107.167,4581.379,544,201
main_sweep_nonthinking_greedy,moe,n3,3,28,creative,0,82.2158,384,29,104.615,4670.636,556,197
main_sweep_nonthinking_greedy,moe,n3,3,29,creative,0,87.6545,384,29,105.663,4380.838,522,209
main_sweep_nonthinking_greedy,moe,n3,3,3,code,0,129.0555,384,32,107.236,2975.463,345,268
main_sweep_nonthinking_greedy,moe,n3,3,30,creative,0,94.8234,384,30,106.43,4049.634,478,223
main_sweep_nonthinking_greedy,moe,n3,3,31,creative,0,86.5759,384,27,103.917,4435.413,522,207
main_sweep_nonthinking_greedy,moe,n3,3,32,creative,0,88.2807,384,31,107.484,4349.764,518,210
main_sweep_nonthinking_greedy,moe,n3,3,33,creative,0,90.8033,384,33,107.967,4228.923,502,215
main_sweep_nonthinking_greedy,moe,n3,3,34,analysis,0,94.2802,384,31,106.511,4072.964,479,222
main_sweep_nonthinking_greedy,moe,n3,3,35,analysis,0,99.5856,384,29,105.562,3855.978,455,231
main_sweep_nonthinking_greedy,moe,n3,3,36,analysis,0,96.6602,384,33,109.033,3972.678,468,226
main_sweep_nonthinking_greedy,moe,n3,3,37,analysis,0,96.2608,384,27,101.496,3989.162,469,226
main_sweep_nonthinking_greedy,moe,n3,3,38,analysis,0,99.7689,384,32,107.556,3848.893,455,231
main_sweep_nonthinking_greedy,moe,n3,3,39,analysis,0,100.6251,384,28,102.008,3816.144,449,233
main_sweep_nonthinking_greedy,moe,n3,3,4,code,0,116.0964,384,31,106.684,3307.596,388,253
main_sweep_nonthinking_greedy,moe,n3,3,5,code,0,132.5911,384,35,108.031,2896.121,334,271
main_sweep_nonthinking_greedy,moe,n3,3,6,code,0,141.0407,384,30,107.918,2722.619,314,278
main_sweep_nonthinking_greedy,moe,n3,3,7,math,0,135.9342,384,59,179.739,2824.896,322,274
main_sweep_nonthinking_greedy,moe,n3,3,8,math,0,114.906,384,50,128.171,3341.863,392,252
main_sweep_nonthinking_greedy,moe,n3,3,9,math,0,136.4177,384,42,118.874,2814.884,323,275
main_sweep_nonthinking_greedy,moe,n4,4,0,code,0,135.7294,384,32,278.794,2829.158,394,284
main_sweep_nonthinking_greedy,moe,n4,4,1,code,0,153.4861,384,37,139.84,2501.856,361,292
main_sweep_nonthinking_greedy,moe,n4,4,10,math,0,138.7164,384,45,123.08,2768.237,403,282
main_sweep_nonthinking_greedy,moe,n4,4,11,math,0,156.7539,384,43,119.964,2449.7,351,295
main_sweep_nonthinking_greedy,moe,n4,4,12,math,0,148.0853,384,38,115.335,2593.1,376,289
main_sweep_nonthinking_greedy,moe,n4,4,13,math,0,154.709,384,43,120.744,2482.08,356,293
main_sweep_nonthinking_greedy,moe,n4,4,14,factual,0,115.7528,384,39,118.236,3317.413,486,261
main_sweep_nonthinking_greedy,moe,n4,4,15,factual,0,125.2785,384,31,107.601,3065.171,447,270
main_sweep_nonthinking_greedy,moe,n4,4,16,factual,0,111.7145,384,30,107.267,3437.335,505,256
main_sweep_nonthinking_greedy,moe,n4,4,17,factual,0,109.5846,384,34,109.084,3504.141,513,253
main_sweep_nonthinking_greedy,moe,n4,4,18,factual,0,107.7464,384,34,109.045,3563.925,525,251
main_sweep_nonthinking_greedy,moe,n4,4,19,factual,0,123.5819,384,36,110.925,3107.251,451,269
main_sweep_nonthinking_greedy,moe,n4,4,2,code,0,142.6433,384,33,107.514,2692.029,388,285
main_sweep_nonthinking_greedy,moe,n4,4,20,factual,0,111.5669,384,39,115.178,3441.881,508,255
main_sweep_nonthinking_greedy,moe,n4,4,21,howto,0,97.0899,384,37,114.773,3955.096,585,236
main_sweep_nonthinking_greedy,moe,n4,4,22,howto,0,129.4042,384,34,109.067,2967.447,436,274
main_sweep_nonthinking_greedy,moe,n4,4,23,howto,0,107.5029,384,31,107.3,3571.997,527,251
main_sweep_nonthinking_greedy,moe,n4,4,24,howto,0,118.2818,384,31,107.271,3246.485,476,263
main_sweep_nonthinking_greedy,moe,n4,4,25,howto,0,107.1239,384,31,108.048,3584.635,530,250
main_sweep_nonthinking_greedy,moe,n4,4,26,howto,0,107.4905,384,33,108.804,3572.409,526,251
main_sweep_nonthinking_greedy,moe,n4,4,27,creative,0,79.9024,384,32,107.247,4805.864,721,202
main_sweep_nonthinking_greedy,moe,n4,4,28,creative,0,73.3837,384,29,105.953,5232.771,785,185
main_sweep_nonthinking_greedy,moe,n4,4,29,creative,0,81.1169,384,29,105.997,4733.909,708,205
main_sweep_nonthinking_greedy,moe,n4,4,3,code,0,144.0292,384,32,108.921,2666.126,386,286
main_sweep_nonthinking_greedy,moe,n4,4,30,creative,0,95.7871,384,30,106.999,4008.889,595,234
main_sweep_nonthinking_greedy,moe,n4,4,31,creative,0,86.3718,384,27,104.996,4445.897,663,216
main_sweep_nonthinking_greedy,moe,n4,4,32,creative,0,88.6007,384,31,107.216,4334.052,646,220
main_sweep_nonthinking_greedy,moe,n4,4,33,creative,0,83.508,384,33,108.194,4598.361,685,211
main_sweep_nonthinking_greedy,moe,n4,4,34,analysis,0,92.0818,384,31,107.933,4170.207,618,227
main_sweep_nonthinking_greedy,moe,n4,4,35,analysis,0,99.0361,384,29,107.077,3877.374,575,238
main_sweep_nonthinking_greedy,moe,n4,4,36,analysis,0,96.441,384,33,109.011,3981.71,588,235
main_sweep_nonthinking_greedy,moe,n4,4,37,analysis,0,102.9216,384,27,102.093,3730.996,551,244
main_sweep_nonthinking_greedy,moe,n4,4,38,analysis,0,97.7723,384,32,108.697,3927.492,583,237
main_sweep_nonthinking_greedy,moe,n4,4,39,analysis,0,93.3649,384,28,102.262,4112.894,609,230
main_sweep_nonthinking_greedy,moe,n4,4,4,code,0,133.7922,384,31,107.973,2870.123,418,278
main_sweep_nonthinking_greedy,moe,n4,4,5,code,0,148.1258,384,35,109.428,2592.391,373,289
main_sweep_nonthinking_greedy,moe,n4,4,6,code,0,160.9548,384,30,107.384,2385.763,343,297
main_sweep_nonthinking_greedy,moe,n4,4,7,math,0,151.7148,384,59,179.837,2531.065,364,292
main_sweep_nonthinking_greedy,moe,n4,4,8,math,0,135.0427,384,50,128.855,2843.544,415,279
main_sweep_nonthinking_greedy,moe,n4,4,9,math,0,149.6725,384,42,119.73,2565.602,366,290
main_sweep_nonthinking_greedy,moe,n6,6,0,code,0,132.9838,384,32,282.356,2887.569,487,301
main_sweep_nonthinking_greedy,moe,n6,6,1,code,0,148.6604,384,37,139.863,2583.068,450,308
main_sweep_nonthinking_greedy,moe,n6,6,10,math,0,134.9512,384,45,125.092,2845.472,497,300
main_sweep_nonthinking_greedy,moe,n6,6,11,math,0,155.9751,384,43,120.91,2461.932,426,311
main_sweep_nonthinking_greedy,moe,n6,6,12,math,0,143.5033,384,38,116.534,2675.896,465,305
main_sweep_nonthinking_greedy,moe,n6,6,13,math,0,152.7694,384,43,120.9,2513.593,437,310
main_sweep_nonthinking_greedy,moe,n6,6,14,factual,0,99.331,384,39,118.525,3865.862,690,267
main_sweep_nonthinking_greedy,moe,n6,6,15,factual,0,118.213,384,31,109.442,3248.374,571,286
main_sweep_nonthinking_greedy,moe,n6,6,16,factual,0,99.463,384,30,108.582,3860.733,687,268
main_sweep_nonthinking_greedy,moe,n6,6,17,factual,0,93.8165,384,34,110.803,4093.097,729,259
main_sweep_nonthinking_greedy,moe,n6,6,18,factual,0,96.0312,384,34,110.532,3998.702,712,263
main_sweep_nonthinking_greedy,moe,n6,6,19,factual,0,111.8711,384,36,112.217,3432.522,605,281
main_sweep_nonthinking_greedy,moe,n6,6,2,code,0,142.2927,384,33,109.823,2698.662,469,304
main_sweep_nonthinking_greedy,moe,n6,6,20,factual,0,97.5287,384,39,116.259,3937.304,705,265
main_sweep_nonthinking_greedy,moe,n6,6,21,howto,0,82.5209,384,37,116.089,4653.367,840,243
main_sweep_nonthinking_greedy,moe,n6,6,22,howto,0,120.7504,384,34,110.591,3180.114,562,289
main_sweep_nonthinking_greedy,moe,n6,6,23,howto,0,95.1782,384,31,108.589,4034.536,723,262
main_sweep_nonthinking_greedy,moe,n6,6,24,howto,0,101.0523,384,31,108.464,3800.011,677,270
main_sweep_nonthinking_greedy,moe,n6,6,25,howto,0,91.6733,384,31,108.891,4188.788,754,257
main_sweep_nonthinking_greedy,moe,n6,6,26,howto,0,91.7572,384,33,109.882,4184.956,750,257
main_sweep_nonthinking_greedy,moe,n6,6,27,creative,0,65.3461,384,32,108.463,5876.402,1067,204
main_sweep_nonthinking_greedy,moe,n6,6,28,creative,0,60.371,384,29,106.163,6360.668,1154,188
main_sweep_nonthinking_greedy,moe,n6,6,29,creative,0,68.6856,384,29,106.476,5590.688,1012,213
main_sweep_nonthinking_greedy,moe,n6,6,3,code,0,131.63,384,32,108.924,2917.267,512,297
main_sweep_nonthinking_greedy,moe,n6,6,30,creative,0,77.7027,384,30,107.716,4941.914,890,234
main_sweep_nonthinking_greedy,moe,n6,6,31,creative,0,71.7448,384,27,105.172,5352.301,968,220
main_sweep_nonthinking_greedy,moe,n6,6,32,creative,0,71.7354,384,31,107.333,5353.006,966,220
main_sweep_nonthinking_greedy,moe,n6,6,33,creative,0,69.1468,384,33,108.984,5553.405,1005,214
main_sweep_nonthinking_greedy,moe,n6,6,34,analysis,0,80.9494,384,31,108.756,4743.704,849,239
main_sweep_nonthinking_greedy,moe,n6,6,35,analysis,0,85.2218,384,29,106.594,4505.887,805,247
main_sweep_nonthinking_greedy,moe,n6,6,36,analysis,0,81.593,384,33,108.546,4706.287,847,241
main_sweep_nonthinking_greedy,moe,n6,6,37,analysis,0,86.7704,384,27,102.246,4425.473,794,249
main_sweep_nonthinking_greedy,moe,n6,6,38,analysis,0,82.1411,384,32,109.462,4674.88,840,242
main_sweep_nonthinking_greedy,moe,n6,6,39,analysis,0,77.3401,384,28,103.283,4965.086,892,233
main_sweep_nonthinking_greedy,moe,n6,6,4,code,0,120.7374,384,31,108.189,3180.457,561,289
main_sweep_nonthinking_greedy,moe,n6,6,5,code,0,144.0726,384,35,108.953,2665.323,467,305
main_sweep_nonthinking_greedy,moe,n6,6,6,code,0,158.747,384,30,109.026,2418.944,415,313
main_sweep_nonthinking_greedy,moe,n6,6,7,math,0,153.2003,384,59,181.16,2506.523,436,310
main_sweep_nonthinking_greedy,moe,n6,6,8,math,0,127.1933,384,50,129.271,3019.027,529,294
main_sweep_nonthinking_greedy,moe,n6,6,9,math,0,145.7004,384,42,119.119,2635.545,457,305
main_sweep_nonthinking_greedy,moe,n8,8,0,code,0,101.5361,384,32,280.888,3781.908,640,303
main_sweep_nonthinking_greedy,moe,n8,8,1,code,0,126.7105,384,37,140.813,3030.531,518,318
main_sweep_nonthinking_greedy,moe,n8,8,10,math,0,115.4862,384,45,125.275,3325.073,576,311
main_sweep_nonthinking_greedy,moe,n8,8,11,math,0,130.0646,384,43,122.114,2952.38,494,321
main_sweep_nonthinking_greedy,moe,n8,8,12,math,0,121.6675,384,38,116.67,3156.144,536,315
main_sweep_nonthinking_greedy,moe,n8,8,13,math,0,126.5182,384,43,123.905,3035.137,506,319
main_sweep_nonthinking_greedy,moe,n8,8,14,factual,0,77.5919,384,39,118.781,4948.973,880,272
main_sweep_nonthinking_greedy,moe,n8,8,15,factual,0,95.2159,384,31,109.819,4032.938,708,293
main_sweep_nonthinking_greedy,moe,n8,8,16,factual,0,77.8095,384,30,109.131,4935.127,874,273
main_sweep_nonthinking_greedy,moe,n8,8,17,factual,0,66.4955,384,34,110.702,5774.831,1026,253
main_sweep_nonthinking_greedy,moe,n8,8,18,factual,0,68.298,384,34,110.676,5622.416,1006,256
main_sweep_nonthinking_greedy,moe,n8,8,19,factual,0,93.9163,384,36,112.146,4088.749,720,293
main_sweep_nonthinking_greedy,moe,n8,8,2,code,0,111.7301,384,33,109.448,3436.853,590,307
main_sweep_nonthinking_greedy,moe,n8,8,20,factual,0,74.7586,384,39,116.713,5136.536,913,268
main_sweep_nonthinking_greedy,moe,n8,8,21,howto,0,62.3523,384,37,117.224,6158.558,1111,242
main_sweep_nonthinking_greedy,moe,n8,8,22,howto,0,96.7966,384,34,111.114,3967.08,703,295
main_sweep_nonthinking_greedy,moe,n8,8,23,howto,0,69.9715,384,31,108.82,5487.948,979,259
main_sweep_nonthinking_greedy,moe,n8,8,24,howto,0,79.2419,384,31,108.938,4845.922,856,274
main_sweep_nonthinking_greedy,moe,n8,8,25,howto,0,69.793,384,31,109.361,5501.984,989,259
main_sweep_nonthinking_greedy,moe,n8,8,26,howto,0,69.1566,384,33,110.788,5552.615,994,257
main_sweep_nonthinking_greedy,moe,n8,8,27,creative,0,48.519,384,32,109.57,7914.422,1458,199
main_sweep_nonthinking_greedy,moe,n8,8,28,creative,0,48.8243,384,29,107.09,7864.941,1452,199
main_sweep_nonthinking_greedy,moe,n8,8,29,creative,0,52.3806,384,29,107.697,7330.952,1340,215
main_sweep_nonthinking_greedy,moe,n8,8,3,code,0,106.0575,384,32,110.303,3620.676,625,304
main_sweep_nonthinking_greedy,moe,n8,8,30,creative,0,60.639,384,30,108.76,6332.561,1144,239
main_sweep_nonthinking_greedy,moe,n8,8,31,creative,0,54.5494,384,27,106.472,7039.487,1286,219
main_sweep_nonthinking_greedy,moe,n8,8,32,creative,0,54.6412,384,31,109.699,7027.669,1285,220
main_sweep_nonthinking_greedy,moe,n8,8,33,creative,0,53.0728,384,33,109.963,7235.351,1308,216
main_sweep_nonthinking_greedy,moe,n8,8,34,analysis,0,61.3562,384,31,109.436,6258.536,1121,241
main_sweep_nonthinking_greedy,moe,n8,8,35,analysis,0,58.3433,384,29,108.419,6581.731,1190,234
main_sweep_nonthinking_greedy,moe,n8,8,36,analysis,0,64.4278,384,33,110.406,5960.16,1069,248
main_sweep_nonthinking_greedy,moe,n8,8,37,analysis,0,65.5857,384,27,104.613,5854.938,1050,251
main_sweep_nonthinking_greedy,moe,n8,8,38,analysis,0,68.4117,384,32,109.761,5613.075,1007,257
main_sweep_nonthinking_greedy,moe,n8,8,39,analysis,0,65.7295,384,28,103.897,5842.129,1046,251
main_sweep_nonthinking_greedy,moe,n8,8,4,code,0,89.2621,384,31,108.935,4301.937,760,287
main_sweep_nonthinking_greedy,moe,n8,8,5,code,0,113.6951,384,35,110.61,3377.455,587,309
main_sweep_nonthinking_greedy,moe,n8,8,6,code,0,138.7821,384,30,109.341,2766.927,464,325
main_sweep_nonthinking_greedy,moe,n8,8,7,math,0,111.1532,384,59,182.538,3454.691,589,309
main_sweep_nonthinking_greedy,moe,n8,8,8,math,0,84.5106,384,50,130.841,4543.81,802,282
main_sweep_nonthinking_greedy,moe,n8,8,9,math,0,124.2114,384,42,120.552,3091.503,528,317
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,0,code,1,147.8668,384,32,28.325,2596.931,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,1,code,1,147.8172,384,37,23.432,2597.804,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,10,math,1,147.8984,384,45,25.071,2596.377,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,11,math,1,147.7765,384,43,25.072,2598.518,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,12,math,1,147.7367,384,38,22.36,2599.219,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,13,math,1,147.891,384,43,25.058,2596.507,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,14,factual,1,147.9181,384,39,22.378,2596.032,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,15,factual,1,147.8741,384,31,20.032,2596.803,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,16,factual,1,147.9434,384,30,20.03,2595.587,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,17,factual,1,147.826,384,34,22.195,2597.649,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,18,factual,1,147.885,384,34,22.247,2596.612,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,19,factual,1,147.9466,384,36,22.267,2595.531,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,2,code,1,147.9219,384,33,22.886,2595.964,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,20,factual,1,147.8207,384,39,22.476,2597.742,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,21,howto,1,147.9091,384,37,22.345,2596.19,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,22,howto,1,147.8712,384,34,22.244,2596.854,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,23,howto,1,147.9171,384,31,20.033,2596.049,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,24,howto,1,147.8968,384,31,20.007,2596.405,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,25,howto,1,147.8496,384,31,20.048,2597.234,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,26,howto,1,147.9311,384,33,22.144,2595.803,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,27,creative,1,147.8196,384,32,20.116,2597.761,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,28,creative,1,147.9061,384,29,20.019,2596.241,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,29,creative,1,147.8285,384,29,19.952,2597.604,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,3,code,1,147.845,384,32,20.51,2597.315,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,30,creative,1,147.8958,384,30,19.989,2596.422,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,31,creative,1,147.9092,384,27,19.838,2596.188,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,32,creative,1,147.8695,384,31,20.058,2596.885,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,33,creative,1,147.9302,384,33,22.127,2595.818,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,34,analysis,1,147.8609,384,31,19.97,2597.036,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,35,analysis,1,147.9228,384,29,19.99,2595.949,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,36,analysis,1,147.8483,384,33,22.104,2597.257,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,37,analysis,1,147.8659,384,27,19.88,2596.948,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,38,analysis,1,147.9095,384,32,20.041,2596.183,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,39,analysis,1,147.7913,384,28,19.894,2598.258,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,4,code,1,147.9393,384,31,19.99,2595.659,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,5,code,1,147.8645,384,35,22.226,2596.972,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,6,code,1,147.8785,384,30,19.976,2596.727,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,7,math,1,147.9542,384,59,31.008,2595.397,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,8,math,1,147.857,384,50,27.582,2597.104,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,baseline,0,9,math,1,148.0047,384,42,25.516,2594.513,0,0
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,0,code,0,76.7983,384,32,126.33,5000.109,1125,280
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,1,code,0,101.0291,384,37,41.362,3800.886,867,304
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,10,math,0,169.3889,384,45,30.297,2266.973,515,336
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,11,math,0,124.4869,384,43,30.434,3084.661,702,319
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,12,math,0,156.5117,384,38,27.567,2453.49,559,332
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,13,math,0,125.5177,384,43,29.908,3059.329,698,319
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,14,factual,0,66.2689,384,39,27.657,5794.57,1323,260
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,15,factual,0,64.86,384,31,23.923,5920.448,1353,259
fast_dense_control_nonthinking_greedy_singleGPU,fd,n11,11,16,factual,0,62.9695,384,30,23.77,6098.19,1397,254
